suara_presma_sah,alasan_suara_presma_tidak_sah,suara_dpm_sah,alasan_suara_dpm_tidak_sah,waktu,dalam_waktu_pemungutan,nim_email_hashed,jenis_email,input_fakultas,fakultas_tercatat,terdaftar,fakultas_benar,dapil_sesuai,pilihan_presma,pilihan_dpm_fh,pilihan_dpm_feb,pilihan_dpm_fp,pilihan_dpm_ft,pilihan_dpm_fisib,pilihan_dpm_fkis
true,,true,,2020-12-18 11:47:26 +0700 +07,true,c8e83655e13ffaf569584739da8e3a86,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:47:29 +0700 +07,true,807a029be20a4fefb7e7f5184f8ef4e1,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:47:32 +0700 +07,true,b4ed3d5d61b9f3490182326763a6d143,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:47:39 +0700 +07,true,8d6c45fbd2042b6fa7588e93d4c82970,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:47:44 +0700 +07,true,96c6612811acade2732cfe7783368fa4,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 11:47:52 +0700 +07,true,ed2cc3b6fecead6063d93e0243a2be10,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:48:36 +0700 +07,true,7d899dcd339eea8c9ccfc20e4f8f2ad9,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:48:59 +0700 +07,true,39a6f7c57e740d429437113d257e47a6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:49:10 +0700 +07,true,b8a7b9772f3a6e9d04f3e40efcf02374,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:49:23 +0700 +07,true,9345f4d15575ee7f2f9591591367eaf6,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 11:49:26 +0700 +07,true,37a93294fc8e6c0708f728102551b8a1,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:49:27 +0700 +07,true,ac41ee7bc5c3628ff1103a158bc57b25,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:49:27 +0700 +07,true,b3d1cb1118c1cb2343040f0a927db7f8,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:49:31 +0700 +07,true,f4e574f4c8bd75dcfdb011683adf25f4,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:49:47 +0700 +07,true,39d6144af4737f1381469f4965b5405c,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:50:13 +0700 +07,true,6f1a571583f787353722eedab79e9c08,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:50:17 +0700 +07,true,2c1a123ed4aa7e39be506d7054743fff,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:50:25 +0700 +07,true,d6dc5e0370220af5a3dcdc8e07fe6b62,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:50:36 +0700 +07,true,c10439d1ba80cea49d52b089b56896ba,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:50:45 +0700 +07,true,534f4c3d8f1e0d9f2a4d64d5cfb8508f,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:51:05 +0700 +07,true,b5ffac68f206ff48ba4871dd4d82544c,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 11:51:07 +0700 +07,true,06c7d130ff46c3c34394ca559d875301,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:51:07 +0700 +07,true,68490dc61f9b2189607774f4bb32fdd3,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:51:15 +0700 +07,true,fe62850f99b37d0d49aad980337f2794,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 11:51:32 +0700 +07,true,d10fc4172caa541d1415483726f4a96a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:51:55 +0700 +07,true,186c9a2e0ba6c9d653a625d8dc335dd3,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:52:01 +0700 +07,true,0329d0570f7394433d9bf8c4d9e52088,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:52:14 +0700 +07,true,0fd4f665e769ee55eef9e177cf2c58dc,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:52:15 +0700 +07,true,8fb2c67ee03eabe41d6d30e1f2b4d054,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:52:15 +0700 +07,true,dca07c4b846a4858271cdc001549f959,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:52:20 +0700 +07,true,d00fb2980475cf078e729e0129eea5dd,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 3,,,,
true,,true,,2020-12-18 11:52:44 +0700 +07,true,900b1a9375497e13e5f231bc5598f693,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 3,,,,
true,,true,,2020-12-18 11:52:46 +0700 +07,true,943c59fb7046eb0227ae43ecc6ddac80,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:53:02 +0700 +07,true,db7c8c5ddc9cfd3fcc2f9a98befe1b5a,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:53:07 +0700 +07,true,410fdfdc7e9f44ddc934d731972b1495,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:53:15 +0700 +07,true,46e820f28bc5cf6df5f16fbedd725505,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:53:32 +0700 +07,true,1dca266ea6c630bad3f59b0176f5061e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:53:34 +0700 +07,true,d1681f8dee91767c36ca42b7ac878e28,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2020-12-18 11:53:36 +0700 +07,true,8b1aaf24b1f9d9dfcdacf5cff5fe93a5,student,FT,,false,,,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:53:41 +0700 +07,true,ace7632ae08e67054414a2d5b4f13783,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:53:44 +0700 +07,true,7d13996de081760883f9d9f29776d124,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 11:54:01 +0700 +07,true,08ee4f548c5b045028d1b7d404c7e994,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:54:28 +0700 +07,true,8910334459fd5da7ff58a92b31824d51,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:54:50 +0700 +07,true,049a1a74caf3ecc6c764364968cd07e4,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:55:16 +0700 +07,true,140ccf998874504a6106a109e52df04a,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 11:55:26 +0700 +07,true,959e28177097e7d9c12871734f5afbc6,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 11:55:38 +0700 +07,true,5c8d0a70d843a1f2258de50f691b43bc,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:55:40 +0700 +07,true,18d9a4c35b8be31f95a362ed989bbaac,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 11:55:59 +0700 +07,true,2fb1fd5ecdad7a6efdeb22cd7364ed9f,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:56:27 +0700 +07,true,fef605549b2e3c88093561701b4e433f,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 11:56:37 +0700 +07,true,60ce639600030a3a0017d08b0e07de54,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:56:37 +0700 +07,true,29b615ad7ec10685437f81cea387a8b9,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:56:45 +0700 +07,true,4fb1e6ddc310350bae2389baba2af88d,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 11:57:05 +0700 +07,true,39c2af7922f8c43db5ed7ee87c5d8e50,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 11:57:22 +0700 +07,true,eef019a942ed01e583a9beead389d877,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 11:57:54 +0700 +07,true,e08dc9cda843bf43b9aa212e94fc22ea,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 11:58:09 +0700 +07,true,b767c52423a83d060a7efdbf652314eb,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 11:59:01 +0700 +07,true,c183cab31f9b94c8c7e4c7117b83565c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 11:59:16 +0700 +07,true,24327b806fb7d97cdbf352e77a6d421e,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:59:29 +0700 +07,true,3157cf9b3f81c67df637d6fbb7f5e905,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 11:59:34 +0700 +07,true,15e70350f042887db763deed59decef1,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 11:59:54 +0700 +07,true,cb7061d2c3051d652a8cf72419588065,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:00:05 +0700 +07,true,7ca096cd1e9575effd4c05d26fe4eb5c,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 12:00:09 +0700 +07,true,d1159b0dbccdd980ff6d8bcf592d07db,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:00:17 +0700 +07,true,e22ceba2e86316acd3f2c58727e78f5f,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 12:00:22 +0700 +07,true,fa4ee85a31e7e25f5aa500b32a4fa8f2,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 3,,,,
true,,true,,2020-12-18 12:00:30 +0700 +07,true,e62dc90151a61d5aca1b48a52c5dbccf,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:00:37 +0700 +07,true,92b26dd44f5452dcfdc2cb54fcf8d468,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 12:00:47 +0700 +07,true,0918ab6a4689e92f880f7e0dca3bd427,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 12:01:17 +0700 +07,true,0b880e5f1c4785e99a256f759917269b,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 12:01:29 +0700 +07,true,f8644870fb4612ac6d74817e6be8ba5f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:01:30 +0700 +07,true,905b2ef3898edad334798aca3dc78bd9,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 12:01:31 +0700 +07,true,2db532a12cc0c77fd1a81fe27f8d57bb,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 12:01:42 +0700 +07,true,f0a708cd353fa7f0fc1efab556b8633d,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 12:01:54 +0700 +07,true,f504d781a2aa9f4aa8d470e765a53a38,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:02:06 +0700 +07,true,d6528b1013e8968fd0c9da7f50ceca2e,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:02:08 +0700 +07,true,0c717f07458a5088dfaf35278f799c29,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 12:02:38 +0700 +07,true,3d55064217ba0bca96c850850a15082a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 12:02:40 +0700 +07,true,04fc18ecd332d572fa153f7c56ba4de9,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:02:44 +0700 +07,true,cd6d9193ca526b799e06660ec821bb0c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 12:02:46 +0700 +07,true,c17f8077eec32bca946de1b6bd2cbf5c,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 12:02:56 +0700 +07,true,cb40d1b52d270b92826844d1e5d7057e,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 12:03:04 +0700 +07,true,3b210bf134fb3c6ac0a15900301b045d,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 12:03:17 +0700 +07,true,a805f12b62fb8b11b182b737d2852d5d,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:03:19 +0700 +07,true,cc8c97ebc445fafbac800fc0b633c11c,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 12:03:55 +0700 +07,true,c264acfa77ba8391b9f7e3628af844de,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:03:56 +0700 +07,true,70179b008f2d3cc0ee824a58de75ae41,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 12:04:03 +0700 +07,true,e273edcb75290c8ce8f90907b89ec5b8,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:04:04 +0700 +07,true,fc3abb434d966c99526b937cd1dadf98,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 12:04:04 +0700 +07,true,e7d55353e5051302422daa674af4b2a8,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:04:08 +0700 +07,true,27c06d4880370b7b0b19305ca00589f7,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 12:04:31 +0700 +07,true,2c55993076a2efe92cac080416dfe94b,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:04:47 +0700 +07,true,06504b1a46fb014647eff104ad6d965a,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:04:50 +0700 +07,true,ee62ef9b5bf191c863ea4011ecefd61f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:04:51 +0700 +07,true,27f36b7ac68a79c9aa7d6a4a4bccec82,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:05:04 +0700 +07,true,2513832f18056a22fd428b805817fc8b,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 12:05:05 +0700 +07,true,ecf03dcb0382b1bd6dd402964cff33b7,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:05:12 +0700 +07,true,2b2964693a23ecb728a38cd3c5fa9528,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:05:12 +0700 +07,true,54315ccdb870df6c2ef0e72d4cc6a008,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 12:05:28 +0700 +07,true,d2dd1a6ce6a533e9949c12bdc33bca4d,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 12:05:51 +0700 +07,true,7c8bf11486015c675cd89e52e7423b26,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 12:05:52 +0700 +07,true,36d9c9abad73d48c99c6b28487b5ef02,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 12:06:21 +0700 +07,true,c766599c034360ec001ba285764919aa,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 12:06:21 +0700 +07,true,3959ac8e8745b57b4e8cc3909fae0972,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 12:06:27 +0700 +07,true,173aecbe29e181437270faa6a9910c2f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:06:31 +0700 +07,true,4e93d1dd892c6dc837a45defbfcd0ffd,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 12:06:33 +0700 +07,true,2a600c521368f3bec4751a33521b991b,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:06:37 +0700 +07,true,b5007e289286435771674b8eba12b4bf,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:06:39 +0700 +07,true,2d9f2d506574966ae122f84072938f6c,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 12:07:02 +0700 +07,true,a152d684be0f2201899e5bbb2be046a9,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 12:07:10 +0700 +07,true,6a4c55c60e102bb2daed826088ee07a8,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 12:07:45 +0700 +07,true,f92d8d4eeaf990478ac84cb3948c4dd5,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:07:57 +0700 +07,true,1edd554fc20bb759a27a7117cd65642c,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 12:08:05 +0700 +07,true,322f24f5ca4797539179239d41460cea,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 12:08:31 +0700 +07,true,9c76e5b85f16919b6c2c4ad5b797f91f,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 12:08:34 +0700 +07,true,59b1c6b0759acb5bd9a167cc800985ea,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 12:08:52 +0700 +07,true,0f5176afe6d7fe8fce6fd0bb11082df2,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:08:54 +0700 +07,true,5eab27e3f0ffbce55021193ef9bd9669,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 12:08:55 +0700 +07,true,d87947668ad77faabc3bd93ab8559cc8,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:09:09 +0700 +07,true,dea86b2a565d713c6b86a1eab8de440f,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 12:09:16 +0700 +07,true,0930a3bc769e2e9c6314eb1823ee9ba7,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 12:09:20 +0700 +07,true,9586443f0e409b211943d201e10f4c29,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 12:09:30 +0700 +07,true,0004b79f2e0d9994e753afa747d53df8,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 12:09:33 +0700 +07,true,c3cf034c50740a79fcbfc44aed6c7f17,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 12:09:36 +0700 +07,true,c7b9c3135e210a01e7a966de10dfb44a,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 12:09:52 +0700 +07,true,f197b1609184b63e69a2b0a8e8587eb4,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 12:09:55 +0700 +07,true,235baa2e596a2f6508e9fdc0ecdbc234,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 12:09:55 +0700 +07,true,d5dc1f720a121e97a0f48cebc96f7b41,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 12:10:19 +0700 +07,true,78a222c20fb371ff72541e558157289f,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 12:10:27 +0700 +07,true,6b53c33e5149858bfb9ff6be0bde5847,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 12:10:27 +0700 +07,true,a7460a4773c671559ac51a7b9d368343,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 12:10:28 +0700 +07,true,d010be62fe7d234a51d69ae0d22d15f5,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 12:10:41 +0700 +07,true,805ea0f4b3f97afcfc4c1bc0a298167a,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 12:10:50 +0700 +07,true,abb8beb2e4948f8d336f3c633aa2e1fe,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 12:10:55 +0700 +07,true,249ac1c646d1f06e861d18281aa83acd,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 5,,,,
true,,true,,2020-12-18 12:11:17 +0700 +07,true,db7c8e838dc26a6cadbc9c5eeeef8f8a,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 12:11:20 +0700 +07,true,f5c03886367ce30f2b8c6f38422b1b75,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
